,Date,BTC-USD,ETH-USD,LTC-USD,XRP-USD,DOGE-USD,MATIC-USD,LINK-USD,ADA-USD,BNB-USD,TRX-USD,DOT-USD,SOL-USD,ETH-BTC,LTC-BTC,XRP-BTC,DOGE-BTC,MATIC-BTC,LINK-BTC,ADA-BTC,BNB-BTC,TRX-BTC,DOT-BTC,SOL-BTC
1048,2017-07-31,2763.23999,0.0,40.340302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014598913647019129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,2017-08-01,2871.300049,0.0,43.019299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014982516026140324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,2017-08-02,2727.129883,0.0,43.074902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01579495801373975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,2017-08-03,2709.560059,0.0,42.193001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015571901002840994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,2017-08-04,2806.929932,0.0,42.893501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015281286686567707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,2017-08-05,2897.629883,0.0,43.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015007437718366462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,2017-08-06,3257.610107,0.0,46.845001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014380174256992506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,2017-08-07,3212.780029,0.0,45.1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014060003981679382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,2017-08-08,3370.219971,0.0,45.898102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01361872589769898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,2017-08-09,3420.399902,0.0,48.5867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014204976433191348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,2017-08-10,3341.840088,0.0,48.0494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01437812664122904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,2017-08-11,3373.820068,0.0,46.4049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013754408671683791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,2017-08-12,3650.629883,0.0,47.050598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012888350643022444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,2017-08-13,3880.040039,0.0,46.568699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012002118156492561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,2017-08-14,4066.100098,0.0,45.832298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01127180760319787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,2017-08-15,4326.990234,0.0,45.813499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01058784432652824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,2017-08-16,4200.339844,0.0,43.371899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01032580710390728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,2017-08-17,4384.439941,0.0,44.178799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010076269624969188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,2017-08-18,4324.339844,0.0,43.897202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010151191530634936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,2017-08-19,4137.75,0.0,47.054298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011371952872938192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,2017-08-20,4189.310059,0.0,45.376202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010831426025036547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,2017-08-21,4090.47998,0.0,46.1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011292024463104693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,2017-08-22,3998.350098,0.0,47.895199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011978740687054262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,2017-08-23,4089.01001,0.0,46.7136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011424183331847602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,2017-08-24,4137.600098,0.0,52.824402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012766918201092908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,2017-08-25,4332.819824,0.0,50.172298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011579594822311724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,2017-08-26,4372.060059,0.0,51.165798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01170290373634595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,2017-08-27,4345.100098,0.0,51.804798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011922578728127612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,2017-08-28,4384.450195,0.0,61.3634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013995688688624731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,2017-08-29,4389.209961,0.0,62.3946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014215451198371141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,2017-08-30,4570.359863,0.0,63.163799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013820311943344231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,2017-08-31,4555.589844,0.0,64.158203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014083401973621575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,2017-09-01,4701.759766,0.0,70.856102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015070123852857012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,2017-09-02,4901.419922,0.0,85.829903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01751123232978935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,2017-09-03,4585.27002,0.0,78.979897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01722469923374327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,2017-09-04,4591.629883,0.0,76.732101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016711299245632166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,2017-09-05,4228.290039,0.0,65.251297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015432076891166166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,2017-09-06,4376.589844,0.0,71.777298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01640027979738647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,2017-09-07,4589.140137,0.0,79.877998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01740587465525026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,2017-09-08,4605.160156,0.0,78.452797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01703584551729106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,2017-09-09,4229.810059,0.0,67.2127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01589024071116097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,2017-09-10,4229.339844,0.0,65.802803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015558646367317082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,2017-09-11,4122.470215,0.0,61.646599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014953800945775905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,2017-09-12,4168.879883,0.0,66.2388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01588887227720588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,2017-09-13,4131.97998,0.0,64.321602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015566774841924572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,2017-09-14,3875.370117,0.0,61.6422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01590614525554489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,2017-09-15,3166.300049,0.0,41.685001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013165208715189582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,2017-09-16,3637.75,0.0,48.1334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013231640437083362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,2017-09-17,3606.280029,0.0,48.2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013374003020329513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,2017-09-18,3591.090088,0.0,48.530201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013514058352968837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,2017-09-19,4073.790039,0.0,55.683601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013668745926255136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,2017-09-20,3916.360107,0.0,52.7449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013467837113784593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,2017-09-21,3901.469971,0.0,51.663601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01324208603014261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,2017-09-22,3628.02002,0.0,46.652699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01285899712317464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,2017-09-23,3629.919922,0.0,48.157101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01326671167265491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,2017-09-24,3796.149902,0.0,49.250099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012973697106653402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,2017-09-25,3681.580078,0.0,47.6199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012934636485177113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,2017-09-26,3928.409912,0.0,51.687901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157461201314676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,2017-09-27,3892.939941,0.0,51.576199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013248650064391014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,2017-09-28,4197.129883,0.0,56.2122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013393009405708688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,2017-09-29,4171.620117,0.0,54.109299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012970811694836784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,2017-09-30,4166.109863,0.0,52.626499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012632047816930076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,2017-10-01,4341.049805,0.0,55.1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012701121267140129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,2017-10-02,4395.810059,0.0,54.546902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01240883961496936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,2017-10-03,4408.459961,0.0,53.3904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012110895975539066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,2017-10-04,4319.370117,0.0,52.284302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01210461261335804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,2017-10-05,4229.879883,0.0,51.401402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012151976751534626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,2017-10-06,4324.459961,0.0,51.636002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011940450938539746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,2017-10-07,4369.350098,0.0,52.137501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011932552858116155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,2017-10-08,4429.669922,0.0,52.4935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011850431504905253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,2017-10-09,4614.52002,0.0,53.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011503363246867007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,2017-10-10,4776.209961,0.0,50.154202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010500836941745159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,2017-10-11,4789.25,0.0,50.7533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010597337787753824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,2017-10-12,4829.580078,0.0,50.8867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010536464698411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,2017-10-13,5464.160156,0.0,60.551899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011081647915006685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,2017-10-14,5643.529785,0.0,59.405602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526320275281404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,2017-10-15,5835.959961,0.0,64.126602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010988184022601112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,2017-10-16,5687.569824,0.0,65.7183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011554724079638833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,2017-10-17,5741.580078,0.0,64.673203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011264007837808999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,2017-10-18,5603.819824,0.0,59.586899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010633264607259793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,2017-10-19,5583.740234,0.0,60.8218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010892662883858649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,2017-10-20,5708.109863,0.0,59.809799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010478039217094866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,2017-10-21,5996.790039,0.0,60.303799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010056013068294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,2017-10-22,6036.660156,0.0,58.2719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009653003232604039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,2017-10-23,6006.0,0.0,56.770699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009452330835830835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,2017-10-24,5935.52002,0.0,54.959499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259424416868533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,2017-10-25,5524.600098,0.0,55.951698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010127737213098098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,2017-10-26,5747.950195,0.0,56.468601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009824128443061431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,2017-10-27,5899.740234,0.0,55.6731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009436534117071432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,2017-10-28,5787.819824,0.0,55.3843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009569112668355933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,2017-10-29,5754.439941,0.0,54.6698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009500455398010385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,2017-10-30,6114.850098,0.0,56.840199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009295436206783036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,2017-10-31,6132.02002,0.0,56.365002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00919191421687498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,2017-11-01,6440.970215,0.0,55.7407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008654084421969337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,2017-11-02,6777.77002,0.0,53.5592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007902186093944804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,2017-11-03,7087.529785,0.0,54.578201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007700595645539147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,2017-11-04,7164.47998,0.0,56.2159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784647317836458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,2017-11-05,7404.52002,0.0,55.0257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007431366226490398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,2017-11-06,7403.220215,0.0,54.759201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00739667325970527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,2017-11-07,7023.100098,0.0,54.987701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007829548238342652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,2017-11-08,7141.379883,0.0,61.112999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008557589709725292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,2017-11-09,7446.830078,308.644989,62.489601,0.217911,0.001207,0.0,0.216713,0.02516,2.05314,0.002304,0.0,0.0,0.04144649277171274,0.00839143640253208,2.9262249536721604e-05,1.6208238772169818e-07,0.0,2.9101375716928233e-05,3.378618786311455e-06,0.0002757065729303458,3.0939338965268654e-07,0.0,0.0
1150,2017-11-10,7173.72998,320.67099,64.436203,0.218256,0.001421,0.0,0.2247,0.032219,2.00773,0.002335,0.0,0.0,0.04470073321605562,0.00898224538415091,3.042434000282793e-05,1.980838425702775e-07,0.0,3.1322617470472454e-05,4.491247940726088e-06,0.0002798725357097982,3.254931543994356e-07,0.0,0.0
1151,2017-11-11,6618.609863,298.585999,59.3489,0.205948,0.001146,0.0,0.186398,0.026891,1.78628,0.002026,0.0,0.0,0.04511309854795713,0.00896697361356469,3.1116503958227036e-05,1.7314814193936424e-07,0.0,2.8162711484479594e-05,4.062937770411382e-06,0.00026988748951435214,3.061065755402722e-07,0.0,0.0
1152,2017-11-12,6295.450195,314.690002,62.3092,0.210214,0.001189,0.0,0.179667,0.02748,1.66889,0.002006,0.0,0.0,0.04998689406675545,0.009897497092342574,3.3391416576841015e-05,1.888665565084341e-07,0.0,2.8539182176787913e-05,4.36505716808391e-06,0.00026509462362603916,3.186428194751209e-07,0.0,0.0
1153,2017-11-13,5938.25,307.024994,59.1758,0.197472,0.001046,0.0,0.169117,0.024364,1.52601,0.001795,0.0,0.0,0.05170294177577569,0.009965191765250705,3.325424156948596e-05,1.7614617100997768e-07,0.0,2.8479265776954487e-05,4.102892266240054e-06,0.0002569797499263251,3.022776070391108e-07,0.0,0.0
1154,2017-11-14,6561.47998,316.763,61.642899,0.203679,0.001201,0.0,0.184815,0.025797,1.68928,0.002111,0.0,0.0,0.04827615125939925,0.009394663884960904,3.1041624850008306e-05,1.830379736981229e-07,0.0,2.8166663704428464e-05,3.9315825208080575e-06,0.0002574541117475146,3.2172619689986464e-07,0.0,0.0
1155,2017-11-15,6634.759766,337.963989,62.7752,0.208937,0.001189,0.0,0.187613,0.026116,1.58777,0.002444,0.0,0.0,0.0509383912785969,0.009461563374410804,3.149126831550151e-05,1.7920769431518252e-07,0.0,2.827728608372947e-05,3.9362389779102664e-06,0.00023931085012852594,3.683629982391136e-07,0.0,0.0
1156,2017-11-16,7323.240234,333.442993,63.809101,0.212655,0.001348,0.0,0.187482,0.026583,1.55619,0.002323,0.0,0.0,0.04553216641069705,0.008713233344954337,2.903837552845737e-05,1.840715252985377e-07,0.0,2.5600962689926144e-05,3.6299505615808805e-06,0.0002125001980373378,3.172093125137263e-07,0.0,0.0
1157,2017-11-17,7853.569824,330.166992,70.448402,0.224768,0.001381,0.0,0.169455,0.027143,1.58005,0.002187,0.0,0.0,0.042040371372395656,0.008970239468007816,2.8619851231617442e-05,1.7584360118372584e-07,0.0,2.1576812048217424e-05,3.456135312766018e-06,0.00020118876325151775,2.784720896370807e-07,0.0,0.0
1158,2017-11-18,7697.209961,331.980011,67.405197,0.226547,0.001308,0.0,0.155009,0.025597,1.51136,0.00198,0.0,0.0,0.04312991495386857,0.008757094757909256,2.9432352910712035e-05,1.699317033869852e-07,0.0,2.0138335940606417e-05,3.3254906816488236e-06,0.000196351666078711,2.5723606476011525e-07,0.0,0.0
1159,2017-11-19,7766.029785,347.401001,69.511902,0.22814,0.001355,0.0,0.170798,0.026243,1.67336,0.00202,0.0,0.0,0.04473341084410997,0.00895076428038706,2.937665786971998e-05,1.744778268320793e-07,0.0,2.1992962263664562e-05,3.3792041398924403e-06,0.00021547174635256695,2.6010716619985256e-07,0.0,0.0
1160,2017-11-20,8039.069824,354.093994,71.413002,0.231336,0.001374,0.0,0.162366,0.028152,1.62559,0.001993,0.0,0.0,0.04404663745336316,0.00888324191273998,2.877646357907788e-05,1.709152961824057e-07,0.0,2.0197112794725244e-05,3.5018976842264085e-06,0.0002022112054739133,2.4791425421509065e-07,0.0,0.0
1161,2017-11-21,8205.740234,367.442993,72.1968,0.237978,0.00141,0.0,0.163476,0.029587,1.65817,0.002148,0.0,0.0,0.04477877467745343,0.0087983287236972,2.900140550561815e-05,1.7183093295565806e-07,0.0,1.9922151486424936e-05,3.6056466761411735e-06,0.00020207439581495284,2.617679744601089e-07,0.0,0.0
1162,2017-11-22,8077.950195,360.312012,70.182198,0.232642,0.001401,0.0,0.15698,0.028399,1.59049,0.002146,0.0,0.0,0.04460438642256322,0.008688119672171363,2.8799632875181396e-05,1.7343508763735327e-07,0.0,1.9433147792513716e-05,3.5156195958695186e-06,0.0001968927712607666,2.6566145472502504e-07,0.0,0.0
1163,2017-11-23,8232.379883,381.438995,71.975098,0.238991,0.001819,0.0,0.169655,0.02854,1.6106,0.002311,0.0,0.0,0.046333988521068833,0.008742927200022652,2.903060881501841e-05,2.209567616961245e-07,0.0,2.060825695742496e-05,3.4667982291409525e-06,0.00019564208927310504,2.807207676084352e-07,0.0,0.0
1164,2017-11-24,8074.02002,412.501007,73.141899,0.242851,0.00194,0.0,0.165317,0.027406,1.56953,0.002106,0.0,0.0,0.051089916296739625,0.009058919697848358,3.0078077512619298e-05,2.402768379561189e-07,0.0,2.0475178361026655e-05,3.394343825270822e-06,0.00019439263168931307,2.608366086265909e-07,0.0,0.0
